[PQView SteadyState]
A1
V Flicker Pst A,V Flicker Pst B,V Flicker Pst C,V Flicker Plt A,V Flicker Plt B,V Flicker Plt C
2007-07-16 01:40:00,0.6702,0.4922,0.6673,0.950421012989234,0.765401116994314,0.899109899288971
2007-07-16 01:50:00,0.9651,0.6496,0.8971,0.939831459000964,0.771687477825138,0.909754241329724
2007-07-16 02:00:00,1.4412,1.0741,1.2714,0.953407711082265,0.749665848001234,0.887365824031721
2007-07-16 02:10:00,0.8169,0.5967,0.5036,0.955329639767508,0.757736870218452,0.88557582224308
2007-07-16 02:20:00,0.4021,0.475,0.4816,0.944259437258044,0.762844210185986,0.889460558281945
2007-07-16 02:30:00,1.093,0.8903,1.2169,0.966579267672781,0.74758421638454,0.917364730003464
2007-07-16 02:40:00,0.93,0.8987,0.9916,1.03102095672505,0.77725422590931,0.946312659950459
2007-07-16 02:50:00,1.3229,1.1231,1.2501,1.00349197108039,0.837586104260649,1.00339792551405
2007-07-16 03:00:00,0.16374,0.14399,0.16248,0.947122728498296,0.812129816363456,0.970257045678073
2007-07-16 03:10:00,0.9841,0.8238,0.8252,0.975649572747687,0.764904610768977,0.895860620161627
2007-07-16 03:20:00,0.9859,0.831,1.0787,1.00231122465046,0.79087861167131,0.936805301914102
2007-07-16 03:30:00,1.0743,0.8489,1.0786,0.99059328291948,0.812172077823725,0.966186442516496
2007-07-16 03:40:00,0.783,0.4382,0.8149,0.897412125309303,0.804091788763376,0.960775357657156
2007-07-16 03:50:00,0.11878,0.10914,0.11658,0.973711693820469,0.746944534629143,0.894513850357624
2007-07-16 04:00:00,1.4343,1.0339,1.1039,0.986723016283893,0.788981291867306,0.934926288608066
2007-07-16 04:10:00,0.8016,0.6948,0.8243,1.00793575519992,0.799037485779001,0.948963805411898
2007-07-16 04:20:00,1.2735,0.9067,1.2926,0.98560647159706,0.800761892068347,0.959870162349973
2007-07-16 04:30:00,0.17813,0.22652,0.27477,0.955962311391384,0.768542632055519,0.930191842948237
2007-07-16 04:40:00,1.094,0.8479,1.0157,0.963410985302492,0.728542914166006,0.900154571648859
2007-07-16 04:50:00,0.6311,0.5842,0.5634,0.968333819137004,0.73867949337674,0.906098934393991
2007-07-16 05:00:00,1.038,0.8463,0.9881,0.939294839836302,0.741068057262312,0.919527031817523
2007-07-16 05:10:00,0.19267,0.18903,0.22617,0.932328196536017,0.711195936271809,0.876708773585036
2007-07-16 05:20:00,1.0067,0.698,0.6802,0.957203410587933,0.695951489010407,0.841324388772085
2007-07-16 05:30:00,1.0856,0.9254,1.1526,0.989362464941548,0.734410755414474,0.878510608023926
2007-07-16 05:40:00,1.0318,0.9875,1.1062,0.917079799986918,0.780929236629418,0.924701990976601
2007-07-16 05:50:00,0.8364,0.7264,0.8296,0.900659258119292,0.746557267691101,0.898833003918823
2007-07-16 06:00:00,0.2991,0.28054,0.30836,0.866168934170061,0.730602430387713,0.880200240679896
2007-07-16 06:10:00,1.0311,0.9353,1.1654,0.886642213063873,0.734370671446486,0.859010220873314
2007-07-16 06:20:00,0.83,0.8795,1.1018,0.862726174654974,0.767313011883112,0.905966828810651
2007-07-16 06:30:00,0.8665,0.6619,0.7169,0.859618123114973,0.751928142096224,0.88236426203024
2007-07-16 06:40:00,0.5522,0.4459,0.4906,0.81621110717405,0.746448433522933,0.880191383036469
2007-07-16 06:50:00,0.2759,0.24099,0.22673,0.919831524561187,0.715676707256018,0.844599862002587
2007-07-16 07:00:00,1.413,1.3581,1.0842,0.971681968745043,0.831429207895258,0.89116280720372
2007-07-16 07:10:00,1.3908,1.2728,1.3957,0.99213777538454,0.89554876398068,0.968368721150475
2007-07-16 07:20:00,1.2577,1.1697,1.1934,0.963786615813234,0.922699219648304,0.973332506115922
2007-07-16 07:30:00,0.4963,0.4879,0.7212,0.946049973159411,0.8941986206697,0.943751808438379
2007-07-16 07:40:00,0.14184,0.13163,0.1134,1.08560367892915,0.880761456256574,0.925645229529183
2007-07-16 07:50:00,1.7346,1.3859,1.4085,1.1134640425834,0.966642883265895,1.00778067706692
2007-07-16 08:00:00,1.3217,1.2055,1.1212,1.16717636130764,0.993638425577611,1.00301704810979
2007-07-16 08:10:00,1.456,1.2912,1.4636,1.15443714604987,1.03344692563894,1.05038059138328
2007-07-16 08:20:00,0.3195,0.20322,0.24864,1.15986506142478,1.02607047902943,1.04141487766402
2007-07-16 08:30:00,0.7548,0.7264,0.623,1.18456712529684,1.033785962542,1.04457411587441
2007-07-16 08:40:00,1.0752,0.8503,0.9368,1.18585611725443,1.04917119869184,1.06481229526735
2007-07-16 08:50:00,1.4238,1.0303,1.1122,1.14450019786543,1.01227604105287,1.06728861930282
2007-07-16 09:00:00,0.8745,0.7118,0.7941,1.10069125736663,0.963879451251104,1.01020133861056
2007-07-16 09:10:00,0.11857,0.10256,0.10602,1.14163482068506,0.913472262992875,0.961676592369968
2007-07-16 09:20:00,1.2547,1.2119,1.3069,1.19471518214602,0.965803299908289,1.01450001582375
2007-07-16 09:30:00,1.377,1.102,1.5477,1.11202878444239,1.00405383192252,1.1060154878461
2007-07-16 09:40:00,1.0794,1.0388,1.011,1.05816832798108,0.959660762444478,1.0644892498526
2007-07-16 09:50:00,0.29384,0.3345,0.3165,0.975396251211758,0.904882216291548,1.02958305554715
2007-07-16 10:00:00,0.16231,0.14817,0.13071,1.03347684282523,0.825143603303326,0.939899938999412
2007-07-16 10:10:00,1.2892,1.0537,1.1508,1.04430853954427,0.870043450736213,0.985127266809801
2007-07-16 10:20:00,0.9476,0.8845,0.7056,1.06936851746092,0.881226693929207,0.988251369311603
2007-07-16 10:30:00,1.3105,1.2281,1.0138,0.994536068483953,0.923437546102081,0.994465048357112
2007-07-16 10:40:00,0.25305,0.22005,0.22538,0.97557913514467,0.886717291286045,0.954564431301283
2007-07-16 10:50:00,0.18707,0.1536,0.16049,1.05347438589932,0.873920601601004,0.939178222948928
2007-07-16 11:00:00,1.4243,1.129,1.1231,1.02937584588128,0.92337069477795,0.981790568010302
2007-07-16 11:10:00,1.0113,0.9183,0.9431,0.986236296156241,0.889374324367228,0.939873499097375
2007-07-16 11:20:00,1.011,0.9499,0.9932,0.953919280012991,0.872145074997496,0.844812724453588
2007-07-16 11:30:00,0.5459,0.5726,0.5359,0.971001324280168,0.836638198083719,0.809095029024966
2007-07-16 11:40:00,0.8411,0.8766,0.8178,1.0270600586935,0.861158917358935,0.83039232265455
2007-07-16 11:50:00,1.2639,1.0056,1.1159,1.02508392360158,0.897565841889525,0.882890106802491
2007-07-16 12:00:00,1.274,1.1485,0.9792,1.00644889063504,0.909307975780074,0.861524628965373
2007-07-16 12:10:00,0.5414,0.5303,0.4982,0.945763384856664,0.890692391999461,0.852919411423471
2007-07-16 12:20:00,0.5523,0.4943,0.4752,0.964653790635385,0.825396365124543,0.815622967530891
2007-07-16 12:30:00,0.8603,0.7507,0.6304,1.07126197373989,0.841879852106714,0.825486031280549
2007-07-16 12:40:00,1.5857,1.4119,1.3989,1.01775420612676,0.940133361031153,0.924547520994017
2007-07-16 12:50:00,0.9234,0.8561,0.7983,1.01993561601307,0.913900222996498,0.894049340085108
2007-07-16 13:00:00,1.0372,0.9279,0.7931,0.991838296842888,0.914715689968889,0.88207545197516
2007-07-16 13:10:00,0.21436,0.18148,0.19806,0.989301942715168,0.885538303494526,0.845912396537996
2007-07-16 13:20:00,0.4181,0.24643,0.3809,1.10847235499744,0.879375386584408,0.84206573866134
2007-07-16 13:30:00,1.7457,1.3373,1.5685,1.14637381449028,0.937201337710473,0.955764267453946
2007-07-16 13:40:00,1.5541,1.3903,1.7472,1.12202268506201,0.987303722021297,1.0631762535143
2007-07-16 13:50:00,0.9796,0.7833,0.7825,1.11862199434659,0.956902076103959,1.05175559837217
2007-07-16 14:00:00,0.17138,0.14313,0.16208,1.14790577825429,0.952446261659955,1.04874880554928
2007-07-16 14:10:00,1.1504,1.2015,1.3445,1.18350213382459,0.999496925571721,1.10441335365487
2007-07-16 14:20:00,1.3348,1.1532,1.2641,1.15600607963938,1.02946882043577,1.14332324172425
2007-07-16 14:30:00,1.3808,1.2987,1.2535,1.13957293744441,1.01284254574216,1.1267654407811
2007-07-16 14:40:00,0.19969,0.21999,0.17169,1.11525497777599,0.995857845838149,1.11563573498544
2007-07-16 14:50:00,0.14443,0.12018,0.13246,1.14833864422752,0.973009002383172,1.10444204491547
2007-07-16 15:00:00,1.1537,0.8927,1.133,1.20044740140104,0.993281126740055,1.13644940428697
2007-07-16 15:10:00,1.3857,1.0299,1.0757,1.14128855147721,1.02273438918743,1.16147698298602
2007-07-16 15:20:00,1.3388,1.0243,1.0108,1.05544213230792,0.986492896112068,1.10009939854353
2007-07-16 15:30:00,0.28538,0.4178,0.28986,1.0314914616256,0.905381142367017,0.961509511185214
2007-07-16 15:40:00,0.10595,0.08888,0.11666,1.0764853755542,0.888817589169787,0.946941558425335
2007-07-16 15:50:00,1.2175,0.9255,1.2396,1.06900880501735,0.91576346735394,1.00249301428211
2007-07-16 16:00:00,1.0664,1.0442,1.0498,1.02214775068892,0.895582601346505,0.965981115753712
2007-07-16 16:10:00,0.8111,0.6415,0.6994,0.946827138871705,0.849257522258854,0.913202553609154
2007-07-16 16:20:00,0.1488,0.13541,0.14175,0.948741899130023,0.754895008966609,0.842335267647441
2007-07-16 16:30:00,0.4119,0.3167,0.4772,1.00144355192047,0.755922997274242,0.846372062348784
2007-07-16 16:40:00,1.2181,1.1137,1.2553,1.02715205897788,0.817787659708365,0.91693878778114
2007-07-16 16:50:00,1.355,0.9483,1.2282,0.968973389378252,0.823618074106359,0.929913126220676
2007-07-16 17:00:00,0.831,0.491,0.6864,0.892412013181515,0.781627544243036,0.899322121525754
2007-07-16 17:10:00,0.22173,0.1769,0.25119,0.938725597308157,0.72963449825823,0.862944729264969
2007-07-16 17:20:00,1.1243,0.8754,0.9457,0.979747814336316,0.75958593441578,0.892557891014741
2007-07-16 17:30:00,1.108,0.9853,1.1108,1.00704932701985,0.803067638110023,0.937944937964596
2007-07-16 17:40:00,1.4052,1.1855,1.409,0.974745400898739,0.839049312732242,0.965318354345652
2007-07-16 17:50:00,0.4136,0.4346,0.21458,0.958918320941292,0.795103120111596,0.929835988837879
2007-07-16 18:00:00,0.09974,0.07903,0.11745,0.996471795592318,0.783352469082361,0.918765133045908
2007-07-16 18:10:00,1.0902,1.0649,1.1014,1.00993967813996,0.834493686822031,0.960695383489532
2007-07-16 18:20:00,0.8232,0.9661,0.7993,0.97484971838807,0.867844139823696,0.97264488601091
2007-07-16 18:30:00,0.8258,0.8537,0.623,0.899150178052439,0.838889013275332,0.918730897870974
2007-07-16 18:40:00,0.4545,0.22217,0.28541,0.879178045215288,0.804250389404012,0.85408183396742
2007-07-16 18:50:00,0.17527,0.15492,0.16232,0.908867090303041,0.799296148701733,0.841752687535269
2007-07-16 19:00:00,0.9529,0.8912,0.9348,0.879782304110877,0.828733657709302,0.872052259000086
2007-07-16 19:10:00,0.8357,0.8485,0.808,0.913499164343774,0.826301365601096,0.860268287165
2007-07-16 19:20:00,1.3269,1.0365,1.2967,0.816627488309583,0.832639971584664,0.889646045855944
2007-07-16 19:30:00,0.5454,0.3992,0.5148,0.814389286017475,0.762727376322985,0.784272235904852
2007-07-16 19:40:00,0.25796,0.20574,0.23816,0.81898553532359,0.759207511067485,0.784436056468911
2007-07-16 19:50:00,0.4811,0.3975,0.4941,0.840863838920914,0.762198751685464,0.789771905835563
2007-07-16 20:00:00,1.225,0.9826,1.2343,0.911794779737511,0.749612539882063,0.813306439197676
2007-07-16 20:10:00,1.3608,1.2434,1.2641,0.931070477730874,0.797007040491083,0.87230528474738
2007-07-16 20:20:00,1.0484,0.716,0.9904,0.928187267537582,0.785690984304477,0.89816805486551
2007-07-16 20:30:00,0.16115,0.12144,0.157,0.9280195116483,0.785277898789868,0.897500260229703
2007-07-16 20:40:00,0.05669,0.04842,0.05495,0.899238388012684,0.785115494828175,0.89735847577631
2007-07-16 20:50:00,0.06775,0.06089,0.07608,0.878728442008983,0.751837635735752,0.868261653475781
2007-07-16 21:00:00,0.04707,0.04372,0.04773,0.785058434330765,0.720537121631962,0.848376680481182
2007-07-16 21:10:00,0.04551,0.04092,0.04122,0.777683582692527,0.655219681683752,0.754155532648053
2007-07-16 21:20:00,0.05178,0.04939,0.05408,0.776897861521251,0.65108525558537,0.747440311388321
2007-07-16 21:30:00,0.0423,0.04361,0.0571,0.771744126028732,0.650519538214681,0.746777317866594
2007-07-16 21:40:00,0.04823,0.0455,0.04638,0.674201782773561,0.646376631359217,0.740724953924393
2007-07-16 21:50:00,0.03507,0.04092,0.030098,0.458636477045483,0.575901606948328,0.629720278734748
2007-07-16 22:00:00,0.04455,0.04378,0.04447,0.0767317316523073,0.313515893903314,0.433369633967129
2007-07-16 22:10:00,0.04421,0.04418,0.04415,0.0477443013074999,0.0616998460867911,0.076156495951702
2007-07-16 22:20:00,0.04114,0.04092,0.04098,0.0467754981122498,0.0450364742314407,0.049991636209098
2007-07-16 22:30:00,0.04707,0.04647,0.04662,0.652100374482152,0.0448553760193756,0.049263090051285
2007-07-16 22:40:00,1.4928,0.917,1.3278,0.791481166527878,0.40068501518745,0.580052169308255
2007-07-16 22:50:00,1.379,1.2217,1.4291,0.924216320381914,0.600255932690455,0.759655716828133
2007-07-16 23:00:00,1.5217,1.1754,1.4055,0.970899664342508,0.705798851539199,0.874923477603844
2007-07-16 23:10:00,1.1471,0.8286,1.0659,0.97137815350746,0.736187655753645,0.916823811185304
2007-07-16 23:20:00,0.25366,0.2197,0.29105,0.971712527643826,0.736726524183198,0.91763170464826
2007-07-16 23:30:00,0.22555,0.17209,0.16732,0.971713296699605,0.736982441021952,0.917782915495004
2007-07-16 23:40:00,0.04107,0.04092,0.04098,1.07483643265814,0.736982441021952,0.917784285863335
2007-07-16 23:50:00,1.5728,1.2243,1.4108,1.08454903531054,0.820910297449853,1.00235035973379
2007-07-17 00:00:00,0.7415,0.6553,0.8447,1.15369179179804,0.832345863316967,1.01874195173939
2007-07-17 00:10:00,1.461,0.8145,1.1032,1.15522057364847,0.853467803918469,1.05347840252328
2007-07-17 00:20:00,0.4188,0.4356,0.5669,1.08223470777418,0.856604439780838,1.05801629914317
2007-07-17 00:30:00,0.3333,0.3183,0.3348,1.0173372205119,0.827668047559462,0.997455996915025
2007-07-17 00:40:00,0.3604,0.29582,0.28438,0.973309045129662,0.747209910533078,0.908996122649649
2007-07-17 00:50:00,1.25,1.1008,1.0853,0.955979611264756,0.732494595006737,0.85555149553379
2007-07-17 01:00:00,0.9757,0.8852,0.934,0.958645889936156,0.738895698044776,0.840242332108662
2007-07-17 01:10:00,0.4707,0.4224,0.4386,0.958301141270151,0.742176025158618,0.842585413748266
2007-07-17 01:20:00,0.04175,0.04206,0.04463,0.958303048827754,0.741922680616575,0.842405574326806
2007-07-17 01:30:00,0.05096,0.04939,0.05591,0.839135938533256,0.741925302820991,0.842409721533744
2007-07-17 01:40:00,0.7492,0.6914,0.7437,0.825707969264307,0.656550339000667,0.735636410838756
2007-07-17 01:50:00,0.4174,0.4435,0.3703,0.690975762401983,0.643791874137306,0.706138739508896
2007-07-17 02:00:00,0.6853,0.5439,0.6192,0.790469257386956,0.617284790856716,0.638250197084511
2007-07-17 02:10:00,1.2686,0.8894,1.1138,0.854512762796618,0.659582967315849,0.711353071901728
2007-07-17 02:20:00,1.169,0.9457,1.0468,0.891950698934834,0.707901029946354,0.767682494973747
2007-07-17 02:30:00,1.0243,0.7756,0.9063,0.817916465455601,0.731530769294909,0.800281889110841
2007-07-17 02:40:00,0.15685,0.14891,0.14699,0.836053068511071,0.654669099742825,0.740640422797066
2007-07-17 02:50:00,1.1121,0.8552,1.0341,0.851232301266976,0.650221442398743,0.755094771762376
2007-07-17 03:00:00,0.7901,0.6609,0.7267,0.91208055708588,0.663944447582777,0.769407688297476
2007-07-17 03:10:00,1.1943,0.9271,1.0982,0.913859006724181,0.710772103207544,0.827115313435024
2007-07-17 03:20:00,0.3768,0.3393,0.3771,0.902200252149646,0.71290683359692,0.829279930939531
2007-07-17 03:30:00,0.4207,0.3805,0.4117,0.95175822043211,0.69752393484621,0.81524791846773
2007-07-17 03:40:00,1.1711,1.0013,1.2574,0.948345918749956,0.746360071109867,0.889286291849448
2007-07-17 03:50:00,0.5953,0.4319,0.4949,0.993211944719773,0.742332434470908,0.885186165753517
2007-07-17 04:00:00,1.5275,1.1477,1.3505,0.967826429344841,0.781021998786771,0.921972389451568
2007-07-17 04:10:00,0.8958,0.5322,0.7035,0.935036352159113,0.747994188425199,0.895089233693806
2007-07-17 04:20:00,0.18189,0.18874,0.22633,0.975643902803152,0.724429354375356,0.868924235956245
2007-07-17 04:30:00,1.102,0.7815,0.9367,0.93970974470137,0.748696058497046,0.898056524381074
2007-07-17 04:40:00,0.5737,0.5198,0.6421,0.935930258230607,0.723845264167373,0.868099203544534
2007-07-17 04:50:00,0.7202,0.6051,0.6791,0.885821818838467,0.720269265552302,0.865489770710755
2007-07-17 05:00:00,0.591,0.5381,0.4465,0.884304924667816,0.68416578035469,0.817010482203345
2007-07-17 05:10:00,0.2205,0.16597,0.25119,0.916398587688344,0.682112866018407,0.81543542325914
2007-07-17 05:20:00,1.0037,0.9921,0.9971,0.872034721066047,0.733199962857402,0.852246318423491
2007-07-17 05:30:00,0.6902,0.5136,0.8173,0.932048970745387,0.6852608655235,0.793082833115359
2007-07-17 05:40:00,1.2535,1.0365,1.1783,0.804069175413458,0.741606036671455,0.855015697077586
2007-07-17 05:50:00,0.4415,0.4229,0.4441,0.772580383104602,0.660530822375959,0.753083962335285
2007-07-17 06:00:00,0.24254,0.21009,0.29486,0.87400249413835,0.651398508061172,0.736943016165738
2007-07-17 06:10:00,1.3543,0.9454,1.3054,0.849911030069576,0.702208127574738,0.836168718198183
2007-07-17 06:20:00,0.8853,0.82,0.9151,0.859943629184979,0.706356352562065,0.83395571292866
2007-07-17 06:30:00,0.7679,0.6889,0.7653,0.846326770993027,0.716590200829159,0.841220928443077
2007-07-17 06:40:00,0.25591,0.23693,0.26143,0.839417531549602,0.705142802218452,0.829465190937998
2007-07-17 06:50:00,0.30974,0.26257,0.3527,0.845132496871442,0.69736434068795,0.827638679108663
2007-07-17 07:00:00,0.5391,0.4778,0.5463,0.839732423803601,0.703283233459892,0.833565064888065
2007-07-17 07:10:00,0.9558,0.8149,0.9253,0.870298782718627,0.677930904459085,0.82552818237892
2007-07-17 07:20:00,1.0426,0.9211,1.091,0.81483486860407,0.714920645279567,0.855132144587034
2007-07-17 07:30:00,0.8201,0.759,0.8709,0.811689424504254,0.67609487373326,0.816347794863364
2007-07-17 07:40:00,0.2235,0.18376,0.20505,0.816176704380576,0.671849187897585,0.813042980106046
2007-07-17 07:50:00,0.495,0.5524,0.6348,0.764058367197632,0.681512144305115,0.822602220544688
2007-07-17 08:00:00,1.0948,1.0274,1.066,0.777671074955945,0.695544485196359,0.778712451086604
2007-07-17 08:10:00,0.995,0.8916,1.0314,0.767390551675726,0.704467674175578,0.793583520929133
2007-07-17 08:20:00,0.6144,0.5287,0.6405,0.768769073121267,0.69429361020634,0.785317316589502
2007-07-17 08:30:00,0.3584,0.28083,0.3777,0.767643804251578,0.69480307569894,0.786936083407072
2007-07-17 08:40:00,0.17977,0.18703,0.14167,0.788348524887165,0.694137268272966,0.785091258954212
2007-07-17 08:50:00,0.8471,0.7252,0.7763,0.764000164266449,0.709494252185018,0.798593674625692
2007-07-17 09:00:00,0.7014,0.5577,0.647,0.768615513241315,0.688595085925898,0.775206178232576
2007-07-17 09:10:00,1.0717,0.7607,1.0356,0.741841612658157,0.667990747098381,0.766419273348136
2007-07-17 09:20:00,0.12062,0.20402,0.17145,0.74300896416878,0.640156051157298,0.734074783992023
2007-07-17 09:30:00,0.325,0.3583,0.31519,0.779731280664627,0.642842084828307,0.735242616341407
2007-07-17 09:40:00,0.9611,0.7852,0.8967,0.814184087335019,0.6633887640327,0.758409494792732
2007-07-17 09:50:00,1.2806,0.9036,1.2983,0.850942071904392,0.640741649860338,0.802929606125478
2007-07-17 10:00:00,1.2391,1.4269,1.1208,0.847961690090046,0.764085866954157,0.816101591121401
2007-07-17 10:10:00,0.5366,0.3732,0.4307,0.846272508283311,0.759500090708693,0.808402519680388
2007-07-17 10:20:00,0.13386,0.20225,0.14914,0.915742778436757,0.758831362971323,0.806247530638908
2007-07-17 10:30:00,1.2489,1.138,1.2117,0.959293130082706,0.823875292098132,0.875949633012003
2007-07-17 10:40:00,1.257,1.1879,1.1154,0.971865921067406,0.873781582701549,0.90805939394035
2007-07-17 10:50:00,0.9154,0.7296,0.8955,0.943686489560177,0.881531833575135,0.922883800355638
2007-07-17 11:00:00,0.6696,0.4177,0.6637,0.943940684815495,0.868201495393481,0.895384927585538
2007-07-17 11:10:00,0.21477,0.1892,0.22291,0.989948232582958,0.868138126753565,0.895594026277317
2007-07-17 11:20:00,1.1655,0.9869,1.0175,1.04267451494946,0.900638293920994,0.929677994861534
2007-07-17 11:30:00,1.4176,1.2045,1.2912,1.0168062855482,0.941977139452456,0.973584368498063
2007-07-17 11:40:00,1.0362,0.8029,1.0105,0.96412258627397,0.935032823504676,0.938437119222194
2007-07-17 11:50:00,0.346,0.26143,0.28224,0.961331987620794,0.832453608612607,0.892527929247812
2007-07-17 12:00:00,0.3945,0.3726,0.3392,1.06299399366899,0.832443575399922,0.891100549491449
2007-07-17 12:10:00,1.5543,1.1883,1.2813,1.07803554325,0.894614559997205,0.959229241908181
2007-07-17 12:20:00,1.3695,1.3425,1.233,1.04901497525486,0.926306390761345,0.962103033113364
2007-07-17 12:30:00,0.93,0.828,0.9017,1.0298329455781,0.888929709337997,0.942045276276041
2007-07-17 12:40:00,0.27576,0.24546,0.20354,1.04567350115301,0.875597993119951,0.919286159281348
2007-07-17 12:50:00,0.9706,0.8803,0.9823,1.06016460305746,0.897139327635626,0.940345362138032
2007-07-17 13:00:00,0.8379,0.8772,0.8793,1.03439395515148,0.919632501559747,0.960901472133335
2007-07-17 13:10:00,0.827,0.7641,0.8979,0.955776274254346,0.902393114628946,0.950884174196232
2007-07-17 13:20:00,0.3553,0.24099,0.3244,0.922833860573654,0.838896404771342,0.880754152229257
2007-07-17 13:30:00,0.4044,0.26755,0.31376,0.94720523804179,0.8187421869294,0.843345301698031
2007-07-17 13:40:00,0.9316,0.8196,0.8554,0.984303646171653,0.840246426534926,0.866282926806565
2007-07-17 13:50:00,1.0934,0.9317,1.2148,0.900963522350565,0.869034512006907,0.926861259922989
2007-07-17 14:00:00,1.0283,0.8729,0.8913,0.817369499735852,0.830059510246684,0.879344339492409
2007-07-17 14:10:00,0.7016,0.5798,0.6453,0.788864304203892,0.728434441901117,0.817396446604286
2007-07-17 14:20:00,0.5222,0.4782,0.4923,0.790492090671866,0.703605154775846,0.791035686299593
2007-07-17 14:30:00,0.386,0.28323,0.3474,0.803861712040201,0.704049902409608,0.792519777657637
2007-07-17 14:40:00,1.0686,0.6985,1.0107,0.814670278648414,0.684375198994492,0.796244222180598
2007-07-17 14:50:00,0.9447,0.5758,0.7463,0.801787059893978,0.654369067000931,0.784496972677533
2007-07-17 15:00:00,0.6404,0.7898,0.7402,0.820757293408642,0.657374719833872,0.769856384823658
2007-07-17 15:10:00,0.7907,0.7179,0.7116,0.819357579580756,0.679504562906618,0.784850742130918
2007-07-17 15:20:00,0.3183,0.30784,0.31305,0.784575646217347,0.680106873096214,0.784841307602345
2007-07-17 15:30:00,0.14532,0.12259,0.12833,0.836337793519246,0.645414414867901,0.755637964067687
2007-07-17 15:40:00,1.3629,1.1147,1.4263,0.840170854276169,0.681759270619709,0.806132072578533
2007-07-17 15:50:00,1.058,0.7383,0.875,0.835878313569713,0.665685062370353,0.804498435306359
2007-07-17 16:00:00,0.6187,0.6608,0.5509,0.830438474661341,0.671503361576657,0.800117612997721
2007-07-17 16:10:00,0.18625,0.207,0.15406,0.833404272294037,0.665255379075161,0.795067447567015
2007-07-17 16:20:00,0.5084,0.4815,0.4562,0.83300784540017,0.670789783731989,0.797390381597117
2007-07-17 16:30:00,1.0657,0.7764,1.0779,0.917205578744523,0.678552893265994,0.806885172564405
2007-07-17 16:40:00,1.4684,1.1869,1.1953,0.930868962892642,0.758194857815806,0.858624875274652
2007-07-17 16:50:00,0.8805,0.7084,0.73,0.915478978564142,0.75150796908906,0.858001388557253
2007-07-17 17:00:00,0.28088,0.20814,0.23141,0.944916161461162,0.7333167454965,0.844666229385803
2007-07-17 17:10:00,0.9828,0.7481,0.9935,0.962300496746845,0.752908585880675,0.880140617911702
2007-07-17 17:20:00,0.8302,0.6481,0.8255,0.926492460599949,0.765931248911588,0.89979448655249
2007-07-17 17:30:00,1.1138,0.9051,1.1396,0.886703770904521,0.734156308170721,0.848109073493875
2007-07-17 17:40:00,0.18932,0.209,0.18908,0.907364617580855,0.713299396333923,0.821684039298557
2007-07-17 17:50:00,0.9418,0.8618,0.9726,0.945699447453011,0.731996074758178,0.851558192442265
2007-07-17 18:00:00,1.0601,0.8896,0.9907,0.984313774637375,0.766392273026917,0.887156584102447
2007-07-17 18:10:00,1.1256,0.9712,0.9742,0.954094490136496,0.802689897368335,0.915520958133659
2007-07-17 18:20:00,0.5732,0.5552,0.4412,0.846407367441884,0.78968132607765,0.875104607000567
2007-07-17 18:30:00,0.27372,0.24071,0.26429,0.819215837649491,0.707583896175762,0.808954565059676
2007-07-17 18:40:00,0.15378,0.11732,0.12547,0.81830055617365,0.687378826007799,0.792180296114218
2007-07-17 18:50:00,0.04141,0.04126,0.04098,0.776861301453455,0.686852435315632,0.791634442124717
2007-07-17 19:00:00,0.04196,0.04132,0.04169,0.74958745235167,0.661263229685107,0.745539549947199
2007-07-17 19:10:00,0.05806,0.04922,0.05765,0.67389733696304,0.643504997872335,0.716304713597884
2007-07-17 19:20:00,0.04312,0.04143,0.04185,0.675464197615141,0.589341297220378,0.625054551163795
2007-07-17 19:30:00,0.319,0.3503,0.3415,0.761251860943324,0.592036645350005,0.627396759461659
2007-07-17 19:40:00,1.3446,1.0792,1.2156,0.881790640934111,0.637363771905313,0.683976219340012
2007-07-17 19:50:00,1.6038,1.4462,1.6493,0.880925692294813,0.767618222981759,0.849396458838202
2007-07-17 20:00:00,1.1192,0.967,1.205,0.874551441426157,0.767059969758272,0.880045173038024
2007-07-17 20:10:00,0.22596,0.14388,0.18742,0.92569158804228,0.759037422469856,0.877191745043611
2007-07-17 20:20:00,1.1479,0.951,0.9718,0.945167330334451,0.797817846023558,0.908524180220055
2007-07-17 20:30:00,0.8514,0.5953,0.7542,1.01675715607881,0.806851272818882,0.922673441848854
2007-07-17 20:40:00,1.3538,0.9222,1.1721,1.01812874797935,0.839013803236045,0.972475389170804
2007-07-17 20:50:00,0.3713,0.4632,0.3362,1.01883610002036,0.842914471541,0.973588164872016
2007-07-17 21:00:00,0.29855,0.29227,0.29812,1.07971371051407,0.843884767386228,0.974358402519588
2007-07-17 21:10:00,1.3414,1.0392,1.0897,1.1109425969132,0.885564750285372,1.01083377716947
2007-07-17 21:20:00,1.1137,0.983,0.9697,1.0821914719986,0.916587473250596,1.0340043878822
2007-07-17 21:30:00,1.0586,0.8774,1.1383,0.973962045805061,0.896944195836928,1.0255872254952
2007-07-17 21:40:00,0.14934,0.10193,0.11729,1.00649892112398,0.777292769743757,0.890017040868897
2007-07-17 21:50:00,1.3663,1.0548,1.2678,1.01002128624108,0.789483779727204,0.900006176386191
2007-07-17 22:00:00,0.5198,0.6112,0.6962,0.990882559370673,0.799401549751143,0.911212308039828
2007-07-17 22:10:00,0.9371,0.6995,0.7314,0.973814143221834,0.776227777194209,0.893246332604578
